"cell_id","original_table","row","physical_column","grid_column","span","vertical_merge","row_label","original_value","typeset_value","normalized_original_numbering","numeric_data_cell","metric","before_bold","after_bold","venue_year_added","pdf_numeric_check","tex_file","typeset_tex","verification_status","column_maximum","rank_check","emphasis_authorized_change","pdf_bold_check","pdf_font"
"T08R04C04","8","4","4","4","1","","CLAP","15.59","15.59","15.59","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{15.59}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C05","8","4","5","5","1","","CLAP","12.29","12.29","12.29","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{12.29}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C06","8","4","6","6","1","","CLAP","76.42","76.42","76.42","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{76.42}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C07","8","4","7","7","1","","CLAP","27.47","27.47","27.47","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{27.47}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C08","8","4","8","8","1","","CLAP","40.41","40.41","40.41","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{40.41}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C09","8","4","9","9","1","","CLAP","34.47","34.47","34.47","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{34.47}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C10","8","4","10","10","1","","CLAP","33.19","33.19","33.19","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{33.19}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C11","8","4","11","11","1","","CLAP","15.55","15.55","15.55","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{15.55}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C12","8","4","12","12","1","","CLAP","21.18","21.18","21.18","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{21.18}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C13","8","4","13","13","1","","CLAP","17.72","17.72","17.72","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{17.72}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R05C01","8","5","1","1","1","","CLIP+CLAP","CLIP+CLAP","CLIP+CLAP","CLIP+CLAP","False","False","False","False","","not_numeric","source/tables/table-08-text-encoders.tex","CLIP+CLAP","PASS_CONTENT","","","","",""
"T08R05C02","8","5","2","2","1","","CLIP+CLAP","35.08","35.08","35.08","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{35.08}}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C03","8","5","3","3","1","","CLIP+CLAP","16.87","16.87","16.87","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{16.87}}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C04","8","5","4","4","1","","CLIP+CLAP","22.78","22.78","22.78","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{22.78}}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C05","8","5","5","5","1","","CLIP+CLAP","17.65","17.65","17.65","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{17.65}}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C06","8","5","6","6","1","","CLIP+CLAP","85.49","85.49","85.49","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{85.49}}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C07","8","5","7","7","1","","CLIP+CLAP","46.97","46.97","46.97","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{46.97}}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C08","8","5","8","8","1","","CLIP+CLAP","60.63","60.63","60.63","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{60.63}}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C09","8","5","9","9","1","","CLIP+CLAP","50.38","50.38","50.38","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{50.38}}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C10","8","5","10","10","1","","CLIP+CLAP","47.28","47.28","47.28","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{47.28}}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C11","8","5","11","11","1","","CLIP+CLAP","23.61","23.61","23.61","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{23.61}}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C12","8","5","12","12","1","","CLIP+CLAP","31.49","31.49","31.49","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{31.49}}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R05C13","8","5","13","13","1","","CLIP+CLAP","23.96","23.96","23.96","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\textbf{\SGTGnum{23.96}}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T09R01C01","9","1","1","1","1","restart","Description strategy","Description strategy","Description strategy","Description strategy","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\multirow{2}{*}{\textbf{Description strategy}}","PASS_CONTENT","","","","",""
"T09R01C02","9","1","2","2","4","","Description strategy","VGGSound-GZSLcls","VGGSound-GZSLcls","VGGSound-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\multicolumn{4}{c}{\textbf{VGGSound-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T09R01C03","9","1","3","6","4","","Description strategy","UCF-GZSLcls","UCF-GZSLcls","UCF-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\multicolumn{4}{c}{\textbf{UCF-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T09R01C04","9","1","4","10","4","","Description strategy","ActivityNet-GZSLcls","ActivityNet-GZSLcls","ActivityNet-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\multicolumn{4}{c}{\textbf{ActivityNet-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T09R02C01","9","2","1","1","1","continue","","","","","False","False","False","False","","not_numeric","source/tables/table-09-descriptions.tex","","PASS_CONTENT","","","","",""
"T09R02C02","9","2","2","2","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T09R02C03","9","2","3","3","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T09R02C04","9","2","4","4","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T09R02C05","9","2","5","5","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T09R02C06","9","2","6","6","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T09R02C07","9","2","7","7","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T09R02C08","9","2","8","8","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T09R02C09","9","2","9","9","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T09R02C10","9","2","10","10","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T09R02C11","9","2","11","11","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T09R02C12","9","2","12","12","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T09R02C13","9","2","13","13","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-09-descriptions.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T09R03C01","9","3","1","1","1","","Class name prompts only","Class name prompts only","Class name prompts only","Class name prompts only","False","False","False","False","","not_numeric","source/tables/table-09-descriptions.tex","Class name prompts only","PASS_CONTENT","","","","",""
"T09R03C02","9","3","2","2","1","","Class name prompts only","16.88","16.88","16.88","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{16.88}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C03","9","3","3","3","1","","Class name prompts only","8.48","8.48","8.48","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{8.48}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C04","9","3","4","4","1","","Class name prompts only","11.29","11.29","11.29","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{11.29}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C05","9","3","5","5","1","","Class name prompts only","9.48","9.48","9.48","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{9.48}","PASS_CONTENT","18.06","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C06","9","3","6","6","1","","Class name prompts only","52.97","52.97","52.97","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{52.97}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C07","9","3","7","7","1","","Class name prompts only","24.54","24.54","24.54","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{24.54}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C08","9","3","8","8","1","","Class name prompts only","33.54","33.54","33.54","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{33.54}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C09","9","3","9","9","1","","Class name prompts only","31.65","31.65","31.65","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{31.65}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C10","9","3","10","10","1","","Class name prompts only","22.86","22.86","22.86","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{22.86}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C11","9","3","11","11","1","","Class name prompts only","11.89","11.89","11.89","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{11.89}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C12","9","3","12","12","1","","Class name prompts only","15.64","15.64","15.64","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{15.64}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R03C13","9","3","13","13","1","","Class name prompts only","13.04","13.04","13.04","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{13.04}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C01","9","4","1","1","1","","Visual descriptions","Visual descriptions","Visual descriptions","Visual descriptions","False","False","False","False","","not_numeric","source/tables/table-09-descriptions.tex","Visual descriptions","PASS_CONTENT","","","","",""
"T09R04C02","9","4","2","2","1","","Visual descriptions","23.45","23.45","23.45","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{23.45}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C03","9","4","3","3","1","","Visual descriptions","16.11","16.11","16.11","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{16.11}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C04","9","4","4","4","1","","Visual descriptions","19.10","19.10","19.10","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{19.10}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C05","9","4","5","5","1","","Visual descriptions","18.06","18.06","18.06","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\textbf{\SGTGnum{18.06}}","PASS_CONTENT","18.06","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T09R04C06","9","4","6","6","1","","Visual descriptions","64.13","64.13","64.13","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{64.13}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C07","9","4","7","7","1","","Visual descriptions","37.24","37.24","37.24","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{37.24}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C08","9","4","8","8","1","","Visual descriptions","47.12","47.12","47.12","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{47.12}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C09","9","4","9","9","1","","Visual descriptions","40.76","40.76","40.76","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{40.76}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C10","9","4","10","10","1","","Visual descriptions","35.66","35.66","35.66","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{35.66}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C11","9","4","11","11","1","","Visual descriptions","16.51","16.51","16.51","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{16.51}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C12","9","4","12","12","1","","Visual descriptions","22.57","22.57","22.57","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{22.57}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R04C13","9","4","13","13","1","","Visual descriptions","21.42","21.42","21.42","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-09-descriptions.tex","\SGTGnum{21.42}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T09R05C01","9","5","1","1","1","","Auditory descriptions","Auditory descriptions","Auditory descriptions","Auditory descriptions","False","False","False","False","","not_numeric","source/tables/table-09-descriptions.tex","Auditory descriptions","PASS_CONTENT","","","","",""
